"","LMA_g.m2",".LMA_g.m2","d13C",".d13C","d15N",".d15N","C_pct",".C_pct","N_pct",".N_pct","P_pct",".P_pct"
"1",52.5107757534692,51.5198925189526,1.00526848580025,1.14002306979038,1.4209674331856,1.6512565935245,1.43512047684857,1.44169818937208,0.286284015148969,0.228006972000782,0.0209903193233076,0.0259170377329147
"2",58.7849187122164,60.0874845265965,0.909441535527278,1.03153846842167,1.4209674331856,1.40625436825527,1.59954170592087,1.62382529586803,0.359501264107192,0.35154124228395,0.0209903193233076,0.0228604066947575
"3",44.971683395054,47.8184485728056,1.0023852049262,1.34580826654128,1.4209674331856,1.83450011169799,1.59167378408433,1.61240945074795,0.328632872744894,0.358820597661048,0.0209903193233076,0.0187472369502399
"4",56.4231356765353,60.3092200799613,0.935313684073854,1.51672318553963,1.4209674331856,1.35825353701066,1.68007338578501,1.53727286051859,0.369103821014272,0.359096622670439,0.0209903193233076,0.0195676303671151
"5",52.3199157259132,53.0020779484384,1.27975643833387,1.07611961012084,1.4209674331856,1.36348611490007,1.53975404934376,1.45755569567651,0.305464560392999,0.261543455433181,0.0209903193233076,0.0209639027927603
"6",51.2205842942305,44.510809811322,0.935313684073854,1.12679432297028,1.4209674331856,1.73795072848651,1.63266891760238,1.4358370719686,0.309949508371988,0.312843199395959,0.0209903193233076,0.0204149348965721
"7",58.9349320731644,51.5571224636174,1.00808460319988,1.18884726314091,1.4209674331856,1.42047874738487,1.57162687518212,1.59146347510717,0.313355663021626,0.306146674319958,0.0209903193233076,0.0229027380409913
"8",60.3797263802061,59.0974475229317,0.935313684073854,1.07824473587548,1.4209674331856,1.58610606347546,1.82486770101126,1.61425635869065,0.302181900318161,0.286696350983633,0.0209903193233076,0.0257111254149102
"9",59.4638007956264,59.13230075084,1.1674581845738,1.13659155424917,1.4209674331856,1.41993313276134,1.56283138580853,1.42502673804521,0.312147999652828,0.323102470828502,0.0209903193233076,0.0205143318985998
"10",45.7772343688844,49.7780809566781,0.935313684073854,0.958197212741318,1.4209674331856,1.52132013472244,1.46271699581408,1.40608420973405,0.294450878593925,0.284667351111781,0.0209903193233076,0.0228522972371862
