"","LMA_g.m2",".LMA_g.m2","d13C",".d13C","d15N",".d15N","C_pct",".C_pct","N_pct",".N_pct","P_pct",".P_pct"
"1",42.0101329869289,46.0948828590051,1.10561811864262,1.12443550969041,1.98120203055934,2.24317001196919,1.40792596618386,1.38699041436794,0.240322067103828,0.269127699145108,0.0348346509771108,0.0285631864899412
"2",59.5283126741549,52.0758429446462,1.0602751196235,0.986309837911858,1.71503406580912,1.6118948948101,1.79757540463386,2.0158518194504,0.338603816902107,0.344399036838428,0.0339133219628401,0.0276019727957266
"3",60.6531335071406,56.642599405974,1.1023176520252,1.43819429336362,1.99098280162196,1.61331861274587,1.36093370847494,1.84020140004883,0.306960691410068,0.360658151362428,0.0354742271416088,0.030183979880894
"4",52.817820069392,46.9192777282701,1.16948749943192,1.15256447235602,1.76617877744286,1.88323194439725,1.73414735750453,1.53392371793099,0.238848248085822,0.397951827357661,0.0357506247902137,0.028200001773846
"5",45.1909005346987,33.701169961253,1.10561811864262,1.16955592632142,1.93162280764332,1.86487119314065,1.52129291935209,1.29662500238391,0.25006466082462,0.284922963093005,0.0346816823136988,0.0354521401937657
"6",50.6142141719332,51.3954776643417,1.10217671249495,1.15176051473261,1.76720715183331,1.620276707694,1.29069510790026,1.50821015842283,0.235424797859402,0.285325714317574,0.0350100622022421,0.0299619558511599
"7",37.2513914606744,29.4744382433774,1.1228567811011,1.12927462556714,1.92214130480437,1.82726240637118,1.32299910638198,1.140097508066,0.260717248950862,0.251623650183358,0.0349732376352245,0.0304746185824906
"8",51.3732234636751,48.6708552951636,1.06873945975523,1.04004715622606,2.12299759368654,1.84997439492863,1.32299910638198,1.45609466758972,0.33057158879682,0.398883328958447,0.0340810013379737,0.032602573525455
"9",38.6726139311137,37.1703536947717,1.07072089327355,0.922891998280791,1.86840678091282,1.8094190351989,1.32299910638198,1.58588399537356,0.221138059271844,0.248757777939735,0.0345658747458347,0.0308968676858599
"10",51.501634143729,49.5717635729295,1.1214287592966,1.08053825749792,1.73498684783267,1.67344055508539,1.76266916605359,1.93908650618726,0.199189511494974,0.21406870070378,0.0347727749213501,0.0329078618101963
"11",48.6951597808061,44.1637404698683,0.995789182790305,0.996060955883226,1.75209166932627,2.21584677077411,1.31962361910742,1.34789650264044,0.226484558812073,0.265479330347403,0.035563499501421,0.0315483023559995
"12",43.7786086769845,38.4594967787312,1.10704725655352,1.10316076320694,1.90772704258537,2.17208395302835,1.59117145292533,1.62895531900457,0.263084018121911,0.249649685975966,0.0351183998794491,0.0320647085670091
"13",38.4972373398841,53.3543699387429,1.04442648291879,1.06355638952858,1.67878339460702,1.66787939076984,1.53218697437706,1.59877385063571,0.219601999050662,0.279667684108784,0.0349528660454043,0.0324219145515075
"14",36.5878353526082,44.4122082854491,1.04650293049986,1.15431002941208,1.80119216718487,2.17738478200298,1.31771238311291,1.43611392331998,0.224272392379741,0.265802440455513,0.0352595488808573,0.03028179533882
"15",50.7184292338394,52.676566599713,1.08754788426834,1.24937098376872,1.63861062690684,1.65390982967571,1.54049540196792,1.43495349049526,0.282855197043843,0.271042406817346,0.0344084466392017,0.0335974204398037
"16",48.0504245442589,50.3427624526695,1.10561811864262,1.04529553071594,1.83713487918784,1.70518942090663,1.33901494481785,1.51651722664719,0.395950685150396,0.490904533177696,0.0352349938891129,0.0295031767596896
"17",51.2134976348014,51.1897409685462,1.08836645340498,1.02609958490307,2.00735805834977,1.72293737317994,1.32299910638198,1.47957704767199,0.261727090838924,0.377028360098523,0.0342751340291765,0.0360704382141013
"18",42.443243110701,44.3263032168176,1.10561811864262,1.20271516326377,1.57460927775738,2.00233766557369,1.28582701173473,1.30332973825056,0.243653153247122,0.260481674422144,0.034567443189353,0.0284723559614265
"19",47.7318997548772,47.0201439614232,1.08105274540816,1.06009913448544,1.83697629274136,1.81235759366912,1.32299910638198,2.09248596855041,0.359785366950971,0.397095456944491,0.0362396422296865,0.0335310066489364
"20",42.7198941830759,43.349458912481,1.17773066775592,1.03844609530747,1.81356550494932,1.7082020917543,1.35202228141023,1.68346637930642,0.230084069847856,0.279491253821283,0.0356783080690028,0.0302575750060327
"21",40.9194289826895,39.9905088163682,1.03742546651964,1.04487176809096,1.63760333015588,1.66923269091775,1.76684074492195,1.68062227481357,0.237537489513609,0.256947763057144,0.0344715029805074,0.0345016997025159
"22",40.4576381948268,39.7755634090826,1.10561811864262,1.11875999272076,2.00847000744213,2.22098677813656,1.32299910638198,1.3239072804809,0.271106983182385,0.323771779839216,0.0349855401185127,0.0315953200401085
"23",45.3842953354198,32.8815620980895,1.06875626692714,1.09405467373216,2.0068802658801,1.63494099846109,1.32299910638198,1.4516839706642,0.269812857132312,0.250854027596885,0.0343504463898082,0.0301308256170342
"24",51.9025026750773,53.2796130056991,1.10370941564292,1.14862006255324,1.70370717662781,1.67126725009839,1.75339743872951,1.54061337330745,0.232896892708185,0.28203558865164,0.034438813235356,0.024183329725291
"25",50.6090141404103,52.0177631268697,1.08758339209529,1.24976619725978,1.63861062690684,1.65390982967571,1.4096564558177,1.40907454910428,0.283469087064175,0.271813329363463,0.0344172777396706,0.0336661944330463
"26",51.4558575615952,51.136175795863,1.12162357167616,1.08087796920383,1.74245727052978,1.70986621813176,2.00939165290197,1.83116074123218,0.193089958825534,0.207414157086184,0.0346900028881999,0.0327167732111013
"27",47.5778128082914,53.9849316637154,1.05046601116262,1.08345765347899,1.98334751364162,2.21140631486351,1.31601346656039,1.29565192616958,0.221641994792105,0.269115945890356,0.0354718569211244,0.0300056517456111
"28",46.8862836541901,39.8966816789631,1.10561811864262,1.12362515296613,2.00847000744213,2.22098677813656,1.32299910638198,1.3239072804809,0.271106983182385,0.323771779839216,0.0350029398472577,0.0314805493389875
"29",48.3951988140387,61.5770146275943,1.11333673158282,1.16125026957371,1.79376063979336,1.63367892230497,1.32299910638198,1.40812197986896,0.294825475125726,0.296776055205619,0.0343568959764516,0.0267600547430642
"30",52.4618623853985,48.0936216832524,1.09970717376799,1.14355031343274,1.86274974305782,1.88895900004983,1.32299910638198,2.06709547515135,0.310815874782386,0.324043887362386,0.0344674550595678,0.038175373219296
"31",41.9568697106861,45.6063864047196,1.23595492111634,1.10954457367023,1.81013479436115,1.76009173120302,1.30408381667499,1.37097475030417,0.235302492277559,0.222850335475046,0.0356019260019522,0.0284378482914339
"32",53.4102864764869,49.74856834571,1.10561811864262,1.07407557632235,1.88613929043581,1.95907562005641,1.34051933004266,1.40840823092691,0.453765077801913,0.544927988107634,0.0362460218885403,0.0313673650853932
"33",51.1798240640361,52.4145938002619,1.05787074394252,1.03460084714231,2.07691167271303,1.72672798479079,1.32299910638198,1.29734125782266,0.267806856507919,0.367068225499421,0.0341076473001527,0.0267869635850455
"34",43.5271399000839,47.3069906774043,1.06439262497936,1.04270682816735,1.88566575109965,2.04172428455905,1.32299910638198,1.66743927524109,0.358074268020023,0.400782345304918,0.0362396422296865,0.0328066098685076
"35",40.8553323344272,41.657962647566,1.10878407884154,1.04538434124585,1.64148982480099,1.58919233263679,1.32299910638198,1.51795936414203,0.267201154248402,0.304581191335741,0.0344453706913009,0.0338810483159634
"36",38.4919411509908,44.7714989372787,1.05223652092373,1.29149334774368,1.64647152252444,1.60628565775508,1.32299910638198,1.49761398947452,0.282472244552373,0.29131691494925,0.0349992605410911,0.0320405648880262
"37",50.3639102036764,48.3257427461889,1.08495292222408,1.20190184952816,1.63675752668623,1.65130589710947,1.45988181774846,1.39418601321144,0.29094287464765,0.28806459086815,0.0344531040106185,0.0298325592516653
"38",48.3114065840549,42.8283005998672,1.09991037423725,1.06857414257539,1.75003564062416,2.23350962140952,1.32299910638198,1.38894587724771,0.246350806565125,0.240081657151857,0.0356278811352962,0.0326447291871009
"39",54.8151930950113,57.1077086435547,1.09989686313407,1.21097189693556,1.68741543068519,2.06471764218382,1.65067660908981,1.61767059120967,0.337273225974357,0.34817668299088,0.036138090514115,0.0373570461180812
"40",45.1828184984264,40.6306021769433,1.10561811864262,1.16975373757974,1.98614339258962,2.27122904608914,1.53509122517058,1.32224015944125,0.274146896573576,0.290023629524238,0.0347481463880151,0.0289508493062259
"41",42.8241413453496,48.5560259632325,1.08795071325909,1.2622282396432,1.66486530933521,1.89640564061419,1.3052246803635,1.38049050834165,0.307458909730597,0.279734664485347,0.0342945759383956,0.0330531064437127
"42",56.3762002824305,54.9237583950622,1.10561811864262,1.05781639917338,1.77910456174782,1.47810452618326,1.32299910638198,1.32185585032167,0.230688077209562,0.241271224861128,0.0350876319189133,0.0325520656428045
"43",42.5768619600636,43.3667930938498,1.10496133770514,1.05819080999041,1.66854585738295,1.77474930322047,1.27354983921269,1.37865920954402,0.251618398667364,0.355100313268916,0.0345980016698315,0.0297265253783036
"44",43.7055531720217,48.7764295288786,1.06629738505667,1.0747920857943,1.72073411480298,1.76720104536898,1.32299910638198,1.47274397888854,0.258279411994826,0.283418416356611,0.0332557830159114,0.0314146438415553
"45",45.0904112119227,47.8404114020851,1.07634931398383,1.38250057289385,1.68655729006632,1.7674074620092,1.31108900457651,1.36684689469867,0.244961440337458,0.22568800535036,0.0343722155333941,0.0292263656603425
"46",37.1693856794178,44.0104305988088,1.11017771128882,1.08753034163119,2.21089695555952,2.44902556002923,1.32299910638198,1.30270119227542,0.247770296307331,0.286811041241455,0.0349604731788195,0.0284930557490586
"47",52.6825803751969,53.452107290114,1.07420452015935,1.10731428975007,2.07192184708483,1.56011575180862,1.32299910638198,2.13622196573934,0.289533703729295,0.369538112046087,0.0340814747647176,0.0259626296619806
"48",52.585595100098,55.5514387733634,1.10561811864262,1.02238792825231,1.79865369583225,1.44976385059071,1.32299910638198,1.32490930028215,0.229684959074296,0.246287416592007,0.0349594476683532,0.0334693214751234
"49",57.4729815472264,49.1180429533954,1.0739259993451,1.06377355151728,2.065798682217,1.81616202350335,1.32299910638198,1.42254903434668,0.348070766465302,0.446490063783656,0.0352136409429197,0.0308532536877678
"50",41.532415427076,48.5760668908565,1.0351566926825,1.04057374497002,1.60739027341655,1.62759591233542,1.6070482959992,1.73985203381998,0.221349952413218,0.241327470474304,0.0362712030413664,0.0349719508665963
"51",53.2132882425435,57.6772151441706,1.11237272566012,1.16662728574166,2.02043230577044,1.89922062656351,1.78781323841885,1.7865508533789,0.318749599114382,0.333276825885348,0.0347035728790473,0.0315367210740875
"52",49.6823573732874,54.5280522308295,1.22057523314456,1.29919928361041,1.68770252070996,2.0680219294171,1.35527764307689,1.66155318690368,0.342465742720113,0.381535438169446,0.0360756779872717,0.0368154396567805
"53",60.4425792920499,56.913681576,1.1023176520252,1.43819429336362,2.09597824017624,1.70686971843402,1.36093370847494,1.84020140004883,0.305990671760668,0.361845146901202,0.0354742271416088,0.030183979880894
"54",40.9194289826895,39.9905088163682,1.03770432937945,1.04158753069202,1.63760333015588,1.66923269091775,1.76684074492195,1.68062227481357,0.237537489513609,0.256947763057144,0.034476775018577,0.0350422039948701
"55",53.3430751341702,47.3531680186059,1.09332928983031,1.08347082620819,1.70935622640881,1.8522197262815,1.90416606435742,1.73904406238379,0.227621169049697,0.392389896060723,0.0357582725234941,0.0287151091253144
"56",56.3076105196424,66.6274892057812,1.03288832806237,1.12136280594419,1.89492900635227,1.79185429306528,1.717987275081,1.81298678952184,0.323549473811651,0.267203207892811,0.0339551733228876,0.0257941314340183
"57",51.3230895154181,48.8360778263522,1.10561811864262,1.14446375620582,1.81023518836118,1.9056349924657,1.37094613960732,1.32765992103859,0.235279066793424,0.267538129644247,0.0346834109022896,0.0297596766796553
"58",50.2709946174148,52.3945927527268,1.09970717376799,1.13986975545559,1.86509861506648,1.90182685826458,1.32299910638198,1.83857470123122,0.310815874782386,0.324043887362386,0.0345352126039644,0.0380193895959302
"59",43.7937632905286,47.8643185619015,1.17191238987095,1.18748938929747,1.95290240450504,1.73345492879882,1.49370118849713,1.44276775168306,0.302058625468222,0.284576713522237,0.0345170058939315,0.0303057287644706
