"","LMA Lasso","LMA PLS","δ13C Lasso","δ13C PLS","δ15N Lasso","δ15N PLS","C Lasso","C PLS","N Lasso","N PLS","P Lasso",".P_pct"
"1",0.531376969183508,0.435815764214656,-0.0384210053386049,-0.0740692284541231,0.0406360319245014,-0.229844646892395,-0.167913537637913,-0.133438536698121,0.664927722174978,0.579788442332765,0.0759972654108207,0.378753950170491
"2",0.23348905704395,0.413397605961374,-0.0881371369580679,0.0583853175321541,0.281095212047494,0.364962584756302,-0.903817390758791,-1.3942432140279,0.334826567291302,0.311862773562332,0.0567821564340323,0.375184795749396
"3",0.204248072508462,0.306003044882094,-0.176142696065316,-1.00208086166181,0.0311403006324766,0.363840286468004,-0.0912518611522211,-0.995178557799943,0.453340719920708,0.245354996701134,-0.0320416563254036,0.252821532813479
"4",0.293035704188479,0.442122082033301,-0.0961348423400312,-0.0646412066232158,0.237578388641694,0.133170867144435,-0.771834085603184,-0.386304332721519,0.669024904193561,0.0812185827509903,0.0613781691380213,0.415988162408278
"5",0.457727591774886,0.698417961939041,-0.0384210053386049,-0.161997404320566,0.0880510583030681,0.149990939290707,-0.363567818908172,0.00944216232784278,0.637209555864695,0.529016057614674,0.0840945547516396,0.0429486382152634
"6",0.330682063376008,0.309859872040055,-0.0492489671551375,-0.14577795053168,0.236690275692356,0.358341056358269,0.0184817409200779,-0.340215938460924,0.678444747045504,0.527683603223198,0.0726030758004729,0.320764766101657
"7",0.632429700939208,0.769884175315159,-0.059182143340281,-0.0713245516624621,0.0969818134353299,0.1839294363091,-0.0312647112334976,0.23416528637723,0.605641935903062,0.632671933711448,0.0854346135111952,0.305584125349364
"8",0.28723001452854,0.360244944979691,0.0134484616156662,0.0657090315839671,-0.101602411924818,0.163516633847681,-0.0312647112334976,-0.249195117421051,0.366010235471466,0.0769122925984215,0.0679262243547091,0.147038630671925
"9",0.594674107514097,0.625552720363642,-0.126846002060459,0.162829772965474,0.146764839287949,0.199789613838051,-0.0312647112334976,-0.481814662373795,0.716287687279274,0.640991663183768,0.0857347287105871,0.269523875725136
"10",0.280711883276775,0.333608258847533,-0.0801191960882082,-0.00278678425922751,0.264270367506458,0.315542551940973,-0.830596679921433,-1.21536568082832,0.769811231594952,0.7341372194975,0.0490707685201973,0.148334943414411
"11",0.369854532810073,0.48167647040276,0.184996147270837,0.18455122108115,0.249692092221549,-0.200066532282494,-0.0260091064927714,-0.0704444829105841,0.702403107088906,0.591104224903144,0.0631677714622371,0.262766888870454
"12",0.473883365629513,0.593963273578729,-0.0364572421559897,-0.0291926681994281,0.110474615140532,-0.153132170821581,-0.491712099318157,-0.563397450653835,0.59844953901379,0.638412636647392,0.0523835148659091,0.21001697023803
"13",0.598341999857923,0.228497595632587,-0.0721801548862322,-0.111816348519672,0.311165002813729,0.320084160135798,-0.383166898852564,-0.506000541348207,0.720215420333465,0.546230012162224,0.0651483376825868,0.19563265127454
"14",0.64425184341125,0.475827826486873,0.0998689334592298,-0.0951403773413586,0.207049689209664,-0.15876732600187,-0.02303928165896,-0.215147060807834,0.708188214502571,0.590108299854213,0.0791129906562131,0.320771213781779
"15",0.305283906848566,0.250605173594956,-0.0215811354033806,-0.34821427036395,0.343737772266742,0.331425926769582,-0.398208274722075,-0.213184087246434,0.535827377545052,0.573787986828938,0.0499297254224969,0.0941892620233967
"16",0.386930127993906,0.327039456834125,-0.0384210053386049,0.0718004423097807,0.175087357658346,0.2893248440367,-0.0563842162809918,-0.355020142795928,0.0904357257345432,-0.398122681758918,0.0546367174385992,0.337191770623866
"17",0.291655307921323,0.292312322427126,-0.0231195494930008,0.0905996589110724,0.0151375806153693,0.274454158051451,-0.0312647112334976,-0.289811445359054,0.602581067869546,0.175293847633808,0.0572773973295906,-0.0440671545035201
"18",0.511484903745663,0.467175860140181,-0.0384210053386049,-0.228821334457182,0.394001587688248,0.0200576926001022,0.0258717348095218,-0.000828501552466721,0.655574522920761,0.606354268858652,0.0602680029996536,0.362446978857233
"19",0.395031230447367,0.412938736752761,0.00721104210451406,0.0453237248750409,0.175229768887617,0.197188365158466,-0.0312647112334976,-1.5797413453577,0.249003024302187,0.0851686620028406,-4.17525615989955e-05,0.143862514072314
"20",0.50509572737961,0.490401397183805,-0.191297618897933,0.0738182463543746,0.196117882835094,0.286811432156292,-0.0770075628245348,-0.669782673029994,0.692868544521973,0.546802359423977,-0.00110124435587688,0.279991313498881
"21",0.54593294157685,0.566314675381832,0.0756379329618666,0.0623207720052643,0.344544367337375,0.31898035910098,-0.839271608737681,-0.664145465337363,0.67264760655054,0.616962866592686,0.0654771223974933,0.0638391382581996
"22",0.565373133921026,0.579904339053168,-0.0384210053386049,-0.0632539993893477,0.0140461757397553,-0.205640478212247,-0.0312647112334976,-0.0326810226268257,0.573584871002158,0.391824134857137,0.0679751417946889,0.239856043207591
"23",0.46633651201456,0.719868994847778,-0.00361644082370227,-0.0516917568869304,0.0156063598092235,0.346673847382567,-0.0312647112334976,-0.241638636087816,0.577646130002557,0.634915535482729,0.0712729243569644,0.285428977541787
"24",0.272467550123925,0.233348670482419,-0.0521691982961383,-0.139538189383358,0.290559822786954,0.317319213617531,-0.811389270255428,-0.398422432867305,0.685313157553259,0.538513476968308,0.0482520483470437,0.530692179951944
"25",0.308278101913869,0.269232683819113,-0.0216478445917561,-0.349067366443256,0.343737772266742,0.331425926769582,-0.170786280052106,-0.169819877528305,0.533810372640361,0.571359999731283,0.0494419822340595,0.0904770733489449
"26",0.281989975474191,0.290883878084035,-0.0804945010123483,-0.00341741803231899,0.257920989108268,0.285421182115116,-1.37892222067231,-0.975622632924511,0.783692998965234,0.75040953620488,0.053592505207495,0.158197083712727
"27",0.398930816647249,0.226143156189733,0.0625951849118641,0.00278901575025403,0.038557078220596,-0.195261594307663,-0.0204029887030264,0.010928369342357,0.714993151029205,0.579825144208185,0.0418838129085947,0.314422654240305
"28",0.41627655475547,0.577342025760155,-0.0384210053386049,-0.0725216686656946,0.0140461757397553,-0.205640478212247,-0.0312647112334976,-0.0326810226268257,0.573584871002158,0.391824134857137,0.067047843697108,0.245368492522873
"29",0.367471167866386,-0.0240308232332511,-0.0706047460642527,-0.16473665861412,0.213579448180198,0.347682115093354,-0.0312647112334976,-0.168238757823759,0.49570900811973,0.489014105418042,0.0527743794920544,0.425355053991848
"30",0.239422042190067,0.36080805588119,-0.0311532193026733,-0.115012253956821,0.151923754943065,0.127890660176958,-0.0312647112334976,-1.51751535351838,0.439523277394303,0.390801446780642,0.0722508053828667,-0.138095570876388
"31",0.531304410021998,0.446221572305672,-0.200344865582769,0.0326351906620582,0.199156403742925,0.24282462798647,-0.00198695207329957,-0.107413893600159,0.678778762722831,0.711877097815704,0.0812934617360248,0.413830405881122
"32",0.242530185633812,0.34283157262635,-0.0384210053386049,0.0199847079857871,0.130492368001101,0.0619450611521895,-0.0587592480938011,-0.168713778561291,-0.194574760323182,-0.722778427423544,-0.00039388003263463,0.250785098081767
"33",0.292586494211902,0.25804046780999,0.0334122158838149,0.0754684243320566,-0.054294470195315,0.271258118609131,-0.0312647112334976,0.00834749208922592,0.583903004521495,0.218291596160572,0.0664681855345536,0.424198792937922
"34",0.496921475603046,0.405754145915144,0.0375750270224802,0.0763921719217081,0.130928915165867,-0.0188730220352809,-0.0312647112334976,-0.638140353454761,0.256129352998757,0.0681020401338541,-4.17525615989955e-05,0.180454561011677
"35",0.541799437495578,0.523619281277869,-0.0397119435788571,0.0757891738098235,0.341429513284127,0.382724846133035,-0.0312647112334976,-0.357598490685534,0.585783060042452,0.461783065486725,0.0883568067280941,0.117983221467361
"36",0.606581170343491,0.467746182295292,0.0594326208373935,-0.416927134320584,0.337426104388569,0.369374631192866,-0.0312647112334976,-0.321450293363178,0.53708339641091,0.507640184247413,0.0672439664358517,0.218281017586913
"37",0.314962018030265,0.369285456911122,-0.0167118296547037,-0.247711264254039,0.345221263226518,0.33352948925946,-0.255701619872318,-0.145229425356244,0.508903716679767,0.518572436376375,0.0474620072977225,0.285821749490978
"38",0.379747404243848,0.512549061798672,0.00564960671472414,0.0615002202155042,0.251451988111263,-0.219274608249791,-0.0312647112334976,-0.136636769890241,0.647905554974082,0.665597776482555,0.0597727521198009,0.210632968507607
"39",0.199664479105915,0.131320313314423,-0.0277017522282992,-0.245751157103329,0.304063031966594,-0.0419507980457887,-0.60536965480133,-0.541811340287997,0.340044079206422,0.296683893338172,0.036701290055724,-0.0293797798518975
"40",0.457921536720365,0.561648967607052,-0.0384210053386049,-0.162390503276748,0.0358445201168875,-0.260804474810629,-0.388415436779324,-0.0300818673440812,0.563968500862312,0.512002089145692,0.0805807034133181,0.361776271118845
"41",0.504717369731761,0.363260136916409,-0.0223380652230161,-0.376105953065146,0.322539337676786,0.121001060511033,-0.00374087393488498,-0.122840076606539,0.451564748585981,0.546012630419337,0.0562076115519741,0.123301707280691
"42",0.156068653126919,0.198993552335677,-0.0384210053386049,0.0494307500294634,0.226377983596798,0.466006257283021,-0.0312647112334976,-0.029483167746394,0.69125388987458,0.662275743504154,0.0625276953462979,0.193122816741276
"43",0.50840419790777,0.489993768532733,-0.0486304641808646,0.038263106274363,0.319540677501892,0.230161010062814,0.0443850268256886,-0.119863030694194,0.632687266205701,0.268434347061441,0.0586057756313719,0.305043218578123
"44",0.488720825021768,0.363197332564753,-0.0261709481898158,-0.0425861386569737,0.276308599045443,0.236695550813095,-0.0312647112334976,-0.277925590373786,0.612982347562704,0.533977022536941,-0.011920311887702,0.0970239357209816
"45",0.473225566267771,0.407011722106944,-0.0179276122052332,-0.679349380253665,0.304770694007116,0.236517225950688,-0.0127806743207926,-0.100755327660132,0.651865831614446,0.704492741605524,0.070095414222208,0.32768474783701
"46",0.634046269333149,0.486941782804962,-0.0353970564252923,0.00641578550161126,-0.194711041933505,-0.465927560248532,-0.0312647112334976,0.000136588126092185,0.643836281693098,0.522753306034182,0.0861020838646268,0.392954647378826
"47",0.250434055780068,0.228376523155214,0.00333308927746556,-0.0590534951696322,-0.0492346247449276,0.405106097144774,-0.0312647112334976,-1.68870904398752,0.513649408904604,0.207736464573037,0.0679003288880125,0.459092562112536
"48",0.265741298338688,0.180580793977358,-0.0384210053386049,0.112037559822929,0.209283169100333,0.486287175891552,-0.0312647112334976,-0.0342448155570254,0.693933139370579,0.648086730641145,0.0693648441409336,0.14700959602088
"49",0.12291239950788,0.359384230762279,0.0202576450514605,0.0386942352500013,-0.0430421680023609,0.193814366322488,-0.0312647112334976,-0.192300004457242,0.297111730534393,-0.156577643756915,0.0557821795191756,0.275143112732774
"50",0.532510704132787,0.360497880320704,0.0796765369177023,0.0700190909541014,0.368506992021542,0.352530887525446,-0.52162947590534,-0.783510561864833,0.715743723973169,0.662118263290451,-0.00670225266325963,0.0641271711975043
"51",0.221371749942203,0.0852581898917122,-0.0276838891208238,-0.130376562115856,0.00226666531674713,0.118389587455812,-0.883195262120908,-0.880536731401412,0.410545224201235,0.355591249539148,0.072958046134069,0.234431450459863
"52",0.34253205330402,0.20802738401323,-0.150893111279852,-0.303939461374557,0.30382620402956,-0.0452884550592285,-0.0822001843764408,-0.626595441036285,0.319566846282467,0.155458565154828,0.0400257595432331,0.000251966454117292
"53",0.209763306235736,0.299344438720994,-0.176142696065316,-1.00208086166181,-0.0737406956370996,0.287923552133708,-0.0912518611522211,-0.995178557799943,0.456790232580943,0.240379457904823,-0.0320416563254036,0.252821532813479
"54",0.54593294157685,0.566314675381832,0.0751409239669873,0.0682061283706061,0.344544367337375,0.31898035910098,-0.839271608737681,-0.664145465337363,0.67264760655054,0.616962866592686,0.0651912505024673,0.0342775535673931
"55",0.278904754300399,0.431756319839453,0.0419795486371086,0.0591784460000477,0.285847384973052,0.161484906146888,-1.13629240854904,-0.781854454376902,0.699408638652911,0.106721609470021,0.0609765483414151,0.394457930225462
"56",0.314187478968526,0.039763723136684,-0.0326501949868268,-0.217135097219154,0.122369390782657,0.215250121032381,-0.738965398921025,-0.936601814348481,0.392659011480704,0.585776692872564,0.0544527292542263,0.454351257055584
"57",0.300575083647117,0.366718107822598,-0.0384210053386049,-0.112672251217345,0.199067568235371,0.112424486667864,-0.107367673124428,-0.0385436279989333,0.678842717748227,0.584737638419609,0.0840032521934925,0.325616794020113
"58",0.301620821195289,0.241371305709288,-0.0311532193026733,-0.107846389936099,0.149783608633843,0.115968323190629,-0.0312647112334976,-0.991652726224918,0.439523277394303,0.390801446780642,0.0685996048229525,-0.128814111334842
"59",0.482035132962736,0.381272341514929,-0.186223109469015,-0.217967120062369,0.0678475302545406,0.2655690293935,-0.314554234051422,-0.226433227607687,0.47066125933242,0.530160078417585,0.0439252914189688,0.262987149324821
"60",0.244265964561963,0.503315412864689,0.000423776323497771,0.109139055514053,0.371572691902922,0.345330400276512,-0.0602191383781789,-0.102245406545332,0.51373177567058,0.433830804774876,0.0856849890260283,-0.101457643344436
"61",0.426175424153581,0.240056709110393,-0.0709019845853658,-0.107241070184802,0.269318044013349,0.183623396518513,-0.434351094877727,-0.480454344230336,0.710728250828653,0.602251366762988,0.079321535020019,0.256623188166305
"62",0.510512463122456,0.507938879850321,-0.0384210053386049,0.0964375190415894,0.131786491290904,0.280044817929066,-0.0372373059111437,-0.177070190212198,0.528452575567659,0.627198495290188,0.0821954689701551,0.408975145699736
"63",0.252795929055877,0.127097768500501,-0.0702391889406697,-0.238861787046972,0.0616040889618661,0.114071399286942,-0.102366240557314,-1.69337138250213,0.452948207152633,0.338183332358666,0.0814773754741142,0.0517321520928093
"64",0.2548301891128,0.50726229813796,-0.0182956811624544,0.0275349570673238,0.25236053164207,0.41705098999019,-0.0534482787002171,-0.372805617469705,0.356426819056549,0.160493336796496,0.0631348041237959,0.301356065167162
"65",0.156068653126919,0.198993552335677,-0.0384210053386049,0.0494307500294634,0.233258072384499,0.466837552799656,-0.0312647112334976,-0.029483167746394,0.696982963481337,0.69447322041027,0.0625276953462979,0.193122816741276
"66",0.397916519402774,0.30578510154862,-0.239846331061799,-0.0232203457204978,0.124136491303827,0.243323867152384,-0.00173714102657119,-0.103474333720216,0.69173672890304,0.665562978068079,0.0813328368937262,0.411550802834454
"67",0.245880066796755,0.494114594483715,-0.0182956811624544,0.0852601229084295,0.188877832883414,0.346990655515562,-0.0530872609384336,-0.477793694388265,0.355754539849187,0.160593646048672,0.0843397716678947,0.43347289393419
"68",0.521854224523994,0.746048775062047,-0.0852864919522762,0.122871415403952,0.0227536622103046,-0.0788842537735246,-0.0312647112334976,-0.206275063301053,0.563751440775891,0.634650198081598,0.0810876292009614,0.314446592632766
"69",0.503670899563675,0.559410382737856,-0.102099503757347,-0.200848095483278,-0.0331058053861217,0.202899697352968,-0.0478683892140512,-0.149341419751188,0.656994359414609,0.0346151533452487,0.063803653132411,0.307982275229357
"70",0.438492231212362,0.619073072361542,0.0715776246423485,0.0114999881421065,-0.246719776592395,0.293070669693238,-0.0312647112334976,-0.365816106189659,0.447833220170973,0.58681028183109,0.0779435666601794,0.282017722271848
"71",0.466484234357852,0.545190394988621,0.0185631519453402,-0.0428472506939908,0.183069870623657,0.238764887614822,-0.0119034120510473,-0.715196032877424,0.651379106898219,0.704456067595778,0.0613755124790077,0.325971431244423
"72",0.508072518938,0.258567586958076,-0.13769290470951,-0.0155081140501319,0.277753962864409,0.223879551090891,-0.0312647112334976,-0.370652481820995,0.629454506000149,-0.0842990791638771,0.0689367527006228,0.357500724041341
"73",0.227892429846855,0.278519370021723,-0.102099503757347,-0.453436766661331,0.198259050310839,0.310974504757202,-0.0491003406826547,-0.124437049746306,0.658025100509309,-0.171748342238622,0.0593898142937177,0.319214197750202
"74",0.437563713129592,0.410432655545778,0.00721104210451406,0.0453237248750409,0.175229768887617,0.197188365158466,-0.0312647112334976,-1.5797413453577,0.25344183419146,0.0838072999548896,-4.17525615989955e-05,0.0965311969624073
"75",0.445148791958104,0.256035319922088,-0.440295754055857,-0.0911078912680627,0.118856496083712,0.19463795914774,-0.00868264481913905,-0.71796891901088,0.679751697616281,0.659074408807842,0.0593916850296414,0.391914158282163
"76",0.215060626587054,0.168589431879186,0.00557880927264676,0.0281403410376128,0.139990566865372,0.253394127942165,-0.0154034939111281,-0.669129347585791,0.707928509582154,0.438190420774,0.0949299162184989,0.219787780097892
"77",0.433258666406242,0.386008159414434,0.020945952616537,-0.0397166800746693,0.257343431596755,0.346661033658974,-0.0312647112334976,-0.170106172955808,0.458582573774423,-0.0854690620829042,0.063345011873449,0.410402206680197
"78",0.345712092012423,0.202519041930212,-0.0384210053386049,0.0563695237700668,-0.226235203127976,-0.437883247232862,-0.0312647112334976,0.204503742658665,0.556271292824987,0.445362127908391,0.0407316403134579,0.15591415929333
"79",0.496794099958646,0.350551736668454,0.0513110717868732,0.13759683293216,0.134565955624608,-0.00914325590097187,-0.0312647112334976,-0.485061598333139,0.305615511317577,0.0500188459013502,0.048873523357738,0.368655563950186
"80",0.228830482780971,0.0811427046343133,-0.0879468618883803,-0.144924263248076,0.107417655893674,0.0883639541485978,-0.956442401087078,-0.935178990876943,0.428065448425877,0.353114036942477,0.0769499892804231,0.249099922836267
"81",0.549984733171683,0.340651704142872,0.0485278315936351,0.0395168678972486,0.429105559084553,0.342050438003088,-0.0312647112334976,-0.591602321640647,0.689138029118985,0.692272870065822,0.0808923679346752,0.0719999580684794
"82",0.346890744817973,0.443073199327963,-0.0216619790527595,0.246746800582579,0.206689835584945,0.0621114247568801,-0.0363696568873879,-0.199465398482661,0.551398774198372,0.518072618153498,0.0698484423238417,0.375458736791081
"83",0.388296118833926,0.420371980269607,-0.190270927664152,-0.156191966213534,0.291005643072963,0.387668099068737,-0.0312647112334976,-1.30428441990993,0.62913145385949,0.690394633849223,0.0733561555659163,0.41371987073983
"84",0.279119277043212,0.393763326235823,-0.0881371369580679,-0.141599240355349,0.270386697138285,0.432978534215438,-0.0312647112334976,-0.75118409628912,0.406455249622483,0.35284323558974,0.0558217088102367,0.35508127281866
"85",0.437563713129592,0.410432655545778,-0.418057631334547,-0.10279619629874,0.175229768887617,0.197188365158466,-0.0312647112334976,-1.5797413453577,0.25344183419146,0.0838072999548896,-4.17525615989955e-05,0.0840634532944693
"86",0.240798717975512,0.415819373459518,-0.323819699490527,0.065779914964975,-0.287250143042742,-0.136637157582808,-0.0108421091524336,-0.0872171874425265,0.787905708546557,0.340788814827007,0.0869901851931252,0.242262480992666
"87",0.272467550123925,0.233348670482419,-0.0516153256879897,-0.138841749176596,0.290559822786954,0.317319213617531,-0.811389270255428,-0.398422432867305,0.685313157553259,0.538513476968308,0.0482520483470437,0.530692179951944
"88",0.350508429118565,0.505152414332163,0.0367760049081818,0.0902297223140487,0.220491925174791,0.261847826332703,-0.0312647112334976,-0.370473208579525,0.633935860036725,0.397884727285615,0.0364532666867114,0.426696380519397
"89",0.0770067203263483,0.210229595566473,-0.0153222152873709,0.0159744187941877,0.166963267414564,0.282504953579318,-0.764436026191365,-0.967112026771096,0.78509637693994,0.786846171608858,0.0548899091031213,0.155452174802423
"90",0.325836448094499,0.292174837393493,-0.0403431094666584,-0.169551017540263,0.0658038074042335,0.0086841614387887,-0.0247384531051886,-0.110500495749685,0.347412496010744,0.0874507713047092,0.0756066258947496,0.0529884768364263
"91",0.308289712442943,0.120692757902577,0.0242192161114881,0.0541361113266536,0.282328614201617,0.0590986562329424,-0.351386354389142,-0.97230067067018,0.267303211017731,0.0430279264086161,-0.00206338156030261,0.0528664356949521
"92",0.583127433997409,0.0959608834553427,-0.0978096217374291,-0.33334352251516,0.192936681388653,0.34917248299231,-0.0312647112334976,-0.178388103123138,0.464798532335016,0.49801144831698,0.0523383191365719,0.433938246573751
"93",0.497264857330753,0.547659687339606,0.0207490305635311,-0.052519033202191,0.183069870623657,0.238764887614822,-0.0119034120510473,-0.715196032877424,0.640045263538965,0.691115555084829,0.0611915505087136,0.326379008460959
"94",0.35460752387031,0.277294334671455,-0.0384210053386049,0.0914256845984871,0.150822867915329,0.323922547169686,-0.0312647112334976,-0.0209458293158706,0.71353655795442,0.617549120188816,0.0817572899891458,0.238669033983617
"95",0.570780839874724,0.481482458079577,-0.103454826082159,-0.0210133306528355,0.162062855340122,0.14619083495822,-0.0591974415339882,-1.49983492251903,0.354343062883191,0.254690093282239,0.0609586073701514,0.396792394591467
"96",0.570542174225279,0.474295627005586,-0.158484966021142,-0.172691102027945,0.247755012928416,0.173363012680608,-0.048349874829051,-0.614320679816504,0.344771359787836,0.253527113956142,0.0545350943404841,0.394853173459025
"97",-1.13503782927318,0.0427871247072323,-0.018451809816066,-0.435863602781681,0.199311056379991,0.175522954542715,-0.0412376677709554,-0.30923374914632,0.255151561078699,0.239498849415866,0.0595113139983051,0.399391772017091
"98",0.509685640970785,0.479952502545472,-0.0384210053386049,-0.0890843146141977,0.0418795149947944,-0.302460260728261,-0.0226377581883048,-0.145128753045652,0.575725141444142,0.402953127796038,0.0627252064802256,0.260062816103386
"99",0.638601892310654,0.484544513188862,-0.0353970564252923,-0.0575591768611621,-0.200784872382747,-0.512017927432777,-0.0312647112334976,-0.0230388269458732,0.642511731781537,0.524660037289958,0.0864128896756682,0.405010148639137
"100",-0.344696060211666,-0.265852213967097,-0.433502739170153,-0.606663830327824,0.185127336490811,0.277262834823968,-0.191631446689662,-1.58378122476202,0.114464820140101,-0.132563762998565,0.054698952752107,0.07083486680051
"101",0.445506427308782,0.494225217089802,0.00524111301079022,-0.0689284159809758,0.241588154958455,0.231100085683885,-0.00857494703010997,-0.73268586949164,0.591461922159458,0.615728650469798,0.0713061658578106,0.401364765481945
"102",0.0456162743915509,0.0936437690807322,-0.587682959324836,-0.198744408857817,0.110256044148722,0.200498050420398,-1.4367756746395,-0.613628942560627,0.604433597119601,0.513484336991725,-3.15310722887041e-06,0.320826282013679
"103",0.473791261644244,0.601869469316697,-0.0384210053386049,0.106314659534622,0.400956540936687,-0.0457869152488684,0.0318515850865118,-0.00283646211347888,0.603700921045184,0.601281931845731,0.06741691010453,0.402455772073879
"104",0.292848033469929,0.439263036804491,-0.0881371369580679,0.0797333875671017,0.374138336102526,0.337041687841977,-0.34936581441826,-0.756820890061285,0.515114963914606,0.270592335653028,0.0580316440593642,0.35932821884143
"105",0.323943577611779,0.3218250753937,-0.0807184520860411,-0.0554818465818465,0.194700491705893,-0.000655348328862271,-0.952650275920405,-1.2791427542654,0.340245284553571,0.210937906341917,0.0554286584035891,0.0869389961921826
"106",0.551351179823441,0.531964563219257,-0.0486304641808646,0.00748263975132712,0.278695891909824,0.103314784062215,0.0191791095065589,-0.283741837076832,0.681230875599872,0.657306965928375,0.0549106325084006,0.407900868233829
"107",0.308289712442943,0.120692757902577,0.0242192161114881,0.0541361113266536,0.282328614201617,0.0590986562329424,-0.351386354389142,-0.97230067067018,0.281232861172958,0.0726327212533909,-0.00206338156030261,0.053054868289253
